product_id,product_name,inspector_notes,return_reason,classification
54,Champion Powerblend Fleece Hoodie,Initial check: Product arrived late (customer unclear).,Product arrived late (customer unclear),refurbish
23,Belkin BoostCharge Pro 15W Wireless Charger,Assessment: Color not as shown.,Color not as shown,restock
76,Smartwool PhD Outdoor Light Crew Socks,Possible issue: Did not like the product.,Did not like the product,restock
100,Christian Louboutin So Kate 120mm High Heels,May require refurbish. Minor cosmetic damage.,Minor cosmetic damage,refurbish
31,Corsair Vengeance LPX 32GB DDR4 RAM,Returned due to: Family member disapproval.,Family member disapproval,restock
12,Microsoft Xbox Wireless Controller,Possible recycle case. Major scratch.,Major scratch,recycle
60,Polo Ralph Lauren Classic Fit Polo Shirt,Uncertain: No longer needed.,No longer needed,restock
90,Chanel No. 5 Eau de Parfum,Possible issue: Cracked screen.,Cracked screen,recycle
2,Apple iPhone 15 Pro Silicone Case,Assessment: Minor cosmetic damage.,Minor cosmetic damage,refurbish
75,The North Face Etip Recycled Gloves,Notes: Product arrived late.,Product arrived late,restock
47,Nest Learning Thermostat 4th Gen,Reported: Occasion cancelled.,Occasion cancelled,restock
42,APC Back-UPS Pro 1500VA Surge Protector,Customer notes: Permanent staining.,Permanent staining,recycle
67,Reformation Silk Midi Dress,Flagged: Chemical damage.,Chemical damage,recycle
96,Moncler Genius Down Puffer Jacket,See attached: ordered wrong quantity.,ordered wrong quantity,restock
97,Patagonia Torrentshell 3L Raincoat,Returned due to: severe water damage.,severe water damage,recycle
11,Anker PowerCore 26800 Power Bank,Flagged: small tear.,small tear,refurbish
32,Samsung 980 PRO 2TB NVMe SSD,Assessment: Cracked screen.,Cracked screen,recycle
34,ASUS ROG Strix Z790-E Gaming Motherboard,Flagged: Minor warping.,Minor warping,refurbish
80,Lululemon Swiftly Tech Long Sleeve Workout Top,Possible overlap with other categories. Severe corrosion.,Severe corrosion,refurbish
100,Christian Louboutin So Kate 120mm High Heels,Notes: Small fabric pull.,Small fabric pull,recycle
61,Patagonia Baggies 5-inch Shorts,Potential recycle situation. Significant fading.,Significant fading,recycle
22,Belkin MagSafe Car Phone Mount,See attached: Occasion cancelled (customer unclear).,Occasion cancelled (customer unclear),restock
28,DJI Mini 3 Pro Drone,Customer notes: Box opened but item unused.,Box opened but item unused,refurbish
70,Uniqlo Heattech Cotton Tank Top,Customer reported: Multiple components failed.,Multiple components failed,recycle
57,Dockers Alpha Khaki Slim Tapered Pants,Unclear if refurbish or other. Heavy wear (customer unclear).,Heavy wear (customer unclear),refurbish
10,Apple Watch Series 9 45mm GPS,Inspected: Extreme weather damage. Needs further review.,Extreme weather damage,recycle
95,Patagonia Houdini Windbreaker,Potential refurbish situation. Major impact damage.,Major impact damage,refurbish
90,Chanel No. 5 Eau de Parfum,Possible overlap with other categories. Permanent staining.,Permanent staining,recycle
4,Rain Design mStand Laptop Stand,Notes: Color not as shown.,Color not as shown,restock
76,Smartwool PhD Outdoor Light Crew Socks,Further testing needed: Did not like the product.,Did not like the product,restock
24,Bose QuietComfort 45 Noise Cancelling Headphones,Initial check: Minor cosmetic damage.,Minor cosmetic damage,refurbish
43,CyberPower CP1500PFCLCD UPS Battery,Possible issue: Wrong size ordered.,Wrong size ordered,restock
70,Uniqlo Heattech Cotton Tank Top,Possible refurbish case. Obvious repair needed.,Obvious repair needed,refurbish
38,Roku Ultra 4K HDR Streaming Device,Possible restock case. Gift return.,Gift return,restock
2,Apple iPhone 15 Pro Silicone Case,Possible overlap with other categories. Different style preferred.,Different style preferred,restock
36,Fractal Design Define 7 PC Case,Initial check: Minor warping.,Minor warping,refurbish
32,Samsung 980 PRO 2TB NVMe SSD,Possible overlap with other categories. Fire damage.,Fire damage,recycle
100,Christian Louboutin So Kate 120mm High Heels,Potential refurbish situation. Small chip.,Small chip,refurbish
24,Bose QuietComfort 45 Noise Cancelling Headphones,Potential restock situation. Did not like the product.,Did not like the product,restock
76,Smartwool PhD Outdoor Light Crew Socks,Observed: Minor cosmetic damage.,Minor cosmetic damage,refurbish
41,J Channel Cable Management Raceway,Further testing needed: received as gift.,received as gift,restock
84,Patagonia Black Hole 25L Backpack,Customer notes: Major scratch.,Major scratch,refurbish
1,Sony WH-1000XM4 Wireless Bluetooth Headphones,Further testing needed: box opened but item unused.,box opened but item unused,refurbish
69,Lululemon Align High-Rise Leggings,Customer reported: Safety hazard (customer unclear).,Safety hazard (customer unclear),refurbish
30,Razer BlackWidow V4 Gaming Keyboard,Returned due to: Better price found.,Better price found,restock
86,Montblanc Meisterstück 6CC Wallet,Potential refurbish situation. Minor zipper issue.,Minor zipper issue,refurbish
45,TP-Link RE650 AC2600 Wi-Fi Extender,Notes: Budget constraints.,Budget constraints,restock
11,Anker PowerCore 26800 Power Bank,Customer notes: Color not as shown.,Color not as shown,restock
91,Tom Ford Oud Wood Cologne,Customer notes: product arrived late.,product arrived late,restock
59,Patagonia Better Sweater Fleece Jacket,Observed: small stain.,small stain,restock
73,Acne Studios Oversized Wool Scarf,Flagged: Small hole.,Small hole,refurbish
5,Logitech MX Master 3S Wireless Mouse,See attached: Extreme weather damage.,Extreme weather damage,recycle
31,Corsair Vengeance LPX 32GB DDR4 RAM,Possible issue: Small chip.,Small chip,refurbish
24,Bose QuietComfort 45 Noise Cancelling Headphones,Possible overlap with other categories. Noticeable dent.,Noticeable dent,recycle
95,Patagonia Houdini Windbreaker,Observed: Fit not as expected.,Fit not as expected,recycle
9,JBL Flip 6 Portable Bluetooth Speaker,Observed: Slight color fading.,Slight color fading,refurbish
52,Hanes Beefy-T 100% Cotton T-Shirt,Flagged: Severe fading.,Severe fading,recycle
48,August Wi-Fi Smart Lock Pro,Initial check: Box opened but item unused.,Box opened but item unused,refurbish
66,Zara High-Waisted Mini Skirt,Visual inspection: Occasion cancelled.,Occasion cancelled,restock
22,Belkin MagSafe Car Phone Mount,Visual inspection: Family member disapproval.,Family member disapproval,restock
61,Patagonia Baggies 5-inch Shorts,Returned due to: Major scratch.,Major scratch,restock
6,Corsair K95 RGB Platinum Keyboard,May require recycle. fire damage.,fire damage,recycle
99,Allbirds Tree Runners Casual Shoes,Notes: Gift return (customer unclear).,Gift return (customer unclear),restock
88,Rolex Submariner Date 41mm Watch,Flagged: Torn beyond repair.,Torn beyond repair,recycle
58,Nike Air Max 270 Running Shoes,Inspected: Budget constraints. Needs further review.,Budget constraints,refurbish
72,Canada Goose Expedition Parka Coat,Possible issue: Manufacturing defect.,Manufacturing defect,recycle
24,Bose QuietComfort 45 Noise Cancelling Headphones,Further testing needed: Adhesive residue.,Adhesive residue,restock
72,Canada Goose Expedition Parka Coat,Customer notes: Manufacturing defect.,Manufacturing defect,refurbish
67,Reformation Silk Midi Dress,Uncertain: Wrong size ordered.,Wrong size ordered,restock
24,Bose QuietComfort 45 Noise Cancelling Headphones,Returned due to: noticeable dent.,noticeable dent,refurbish
13,Logitech C920s HD Pro Webcam,Further testing needed: Obvious repair needed.,Obvious repair needed,refurbish
14,Blue Yeti USB Microphone,Possible issue: Different style preferred.,Different style preferred,restock
82,Hermès H-pattern Silk Tie,Further testing needed: Fire damage.,Fire damage,recycle
42,APC Back-UPS Pro 1500VA Surge Protector,Potential refurbish situation. No longer needed.,No longer needed,refurbish
54,Champion Powerblend Fleece Hoodie,Potential restock situation. Family member disapproval.,Family member disapproval,restock
92,Lululemon Align High-Rise Pant Activewear,Observed: Unwanted purchase.,Unwanted purchase,restock
84,Patagonia Black Hole 25L Backpack,Observed: Loose thread.,Loose thread,refurbish
37,Samsung 65-inch Neo QLED 4K Smart TV,Reported: Obvious repair needed.,Obvious repair needed,recycle
92,Lululemon Align High-Rise Pant Activewear,Assessment: Completely broken.,Completely broken,restock
53,Levi's 511 Slim Fit Denim Jeans,Potential restock situation. Product arrived late.,Product arrived late,restock
9,JBL Flip 6 Portable Bluetooth Speaker,Flagged: Changed mind.,Changed mind,restock
25,Amazon Echo Dot 5th Gen Smart Home Hub,Reported: Duplicate order.,Duplicate order,restock
94,Lululemon Energy Bra High Support Sports Bra,Unclear if refurbish or other. Major scratch.,Major scratch,refurbish
54,Champion Powerblend Fleece Hoodie,Possible refurbish case. Small tear.,Small tear,refurbish
45,TP-Link RE650 AC2600 Wi-Fi Extender,Inspected: adhesive residue. Needs further review.,adhesive residue,refurbish
5,Logitech MX Master 3S Wireless Mouse,May require restock. Budget constraints.,Budget constraints,restock
53,Levi's 511 Slim Fit Denim Jeans,Observed: Severe water damage (customer unclear).,Severe water damage (customer unclear),recycle
80,Lululemon Swiftly Tech Long Sleeve Workout Top,Inspected: Completely broken. Needs further review.,Completely broken,recycle
92,Lululemon Align High-Rise Pant Activewear,Initial check: Budget constraints.,Budget constraints,restock
76,Smartwool PhD Outdoor Light Crew Socks,Possible overlap with other categories. Minor warping.,Minor warping,recycle
28,DJI Mini 3 Pro Drone,See attached: Minor dent.,Minor dent,refurbish
17,ASUS AX6000 WiFi 6 Router,Possible recycle case. Beyond repair.,Beyond repair,recycle
63,Timberland 6-Inch Premium Waterproof Boots,Notes: Obvious repair needed.,Obvious repair needed,recycle
23,Belkin BoostCharge Pro 15W Wireless Charger,Further testing needed: Received as gift.,Received as gift,restock
53,Levi's 511 Slim Fit Denim Jeans,Observed: fit not as expected.,fit not as expected,restock
49,Fitbit Charge 5 Advanced Fitness Tracker,Returned due to: Major scratch.,Major scratch,refurbish
80,Lululemon Swiftly Tech Long Sleeve Workout Top,Possible overlap with other categories. Noticeable dent.,Noticeable dent,restock
71,L.L.Bean Fisherman Knit Cardigan,Reported: Small tear.,Small tear,restock
36,Fractal Design Define 7 PC Case,Reported: Received as gift.,Received as gift,refurbish
1,Sony WH-1000XM4 Wireless Bluetooth Headphones,Notes: Minor warping.,Minor warping,refurbish
58,Nike Air Max 270 Running Shoes,Initial check: Seasonal preference change.,Seasonal preference change,restock
50,Amazon Kindle Paperwhite 11th Gen E-Reader,Possible restock case. Budget constraints.,Budget constraints,restock
45,TP-Link RE650 AC2600 Wi-Fi Extender,Flagged: Fit not as expected.,Fit not as expected,restock
24,Bose QuietComfort 45 Noise Cancelling Headphones,Notes: Gift return.,Gift return,restock
70,Uniqlo Heattech Cotton Tank Top,Returned due to: Changed mind.,Changed mind,restock
26,Govee Immersion WiFi LED Strip Lights,Flagged: Obvious repair needed.,Obvious repair needed,refurbish
61,Patagonia Baggies 5-inch Shorts,Inspected: Different style preferred. Needs further review.,Different style preferred,restock
62,Champion Powerblend Fleece Sweatpants,Customer reported: Cracked screen.,Cracked screen,recycle
2,Apple iPhone 15 Pro Silicone Case,Possible issue: Gift return.,Gift return,restock
72,Canada Goose Expedition Parka Coat,Reported: Major scratch.,Major scratch,refurbish
68,Birkenstock Arizona Soft Footbed Sandals,See attached: small puncture.,small puncture,refurbish
84,Patagonia Black Hole 25L Backpack,Customer reported: Color not as shown.,Color not as shown,restock
59,Patagonia Better Sweater Fleece Jacket,Customer notes: Minor dent (customer unclear).,Minor dent (customer unclear),refurbish
56,Brooks Brothers Non-Iron Dress Shirt,Further testing needed: obvious repair needed.,obvious repair needed,recycle
21,Tomtoc 360 Protective Laptop Bag,Inspected: Slight discoloration. Needs further review.,Slight discoloration,refurbish
87,Ray-Ban Aviator Classic Sunglasses,Customer notes: Small fabric pull.,Small fabric pull,refurbish
100,Christian Louboutin So Kate 120mm High Heels,Further testing needed: Gift return.,Gift return,restock
74,Patagonia P-6 Logo Trucker Hat,Further testing needed: Duplicate order.,Duplicate order,restock
3,Anker PowerLine III USB-C Cable,Flagged: Ordered wrong quantity.,Ordered wrong quantity,restock
99,Allbirds Tree Runners Casual Shoes,Possible restock case. Material feel different.,Material feel different,restock
62,Champion Powerblend Fleece Sweatpants,Returned due to: Size chart was incorrect.,Size chart was incorrect,restock
48,August Wi-Fi Smart Lock Pro,Visual inspection: Received as gift.,Received as gift,restock
26,Govee Immersion WiFi LED Strip Lights,Possible issue: Style doesn't match.,Style doesn't match,restock
75,The North Face Etip Recycled Gloves,Initial check: Duplicate order.,Duplicate order,restock
5,Logitech MX Master 3S Wireless Mouse,Initial check: Major scratch.,Major scratch,refurbish
98,Zimmermann Silk Maxi Formal Dress,Observed: minor button issue.,minor button issue,refurbish
24,Bose QuietComfort 45 Noise Cancelling Headphones,Customer reported: Fit not as expected.,Fit not as expected,restock
7,Anker PowerPort III 65W Phone Charger,Flagged: Fit not as expected.,Fit not as expected,restock
69,Lululemon Align High-Rise Leggings,Possible recycle case. Major impact damage.,Major impact damage,recycle
4,Rain Design mStand Laptop Stand,Potential restock situation. Seasonal preference change.,Seasonal preference change,restock
10,Apple Watch Series 9 45mm GPS,Inspected: Overheating damage. Needs further review.,Overheating damage,recycle
43,CyberPower CP1500PFCLCD UPS Battery,Customer reported: Slight discoloration.,Slight discoloration,refurbish
18,Seagate Backup Plus 4TB External Hard Drive,Customer notes: better price found.,better price found,restock
32,Samsung 980 PRO 2TB NVMe SSD,Flagged: Color not as shown.,Color not as shown,restock
73,Acne Studios Oversized Wool Scarf,Unclear if restock or other. Better price found.,Better price found,restock
10,Apple Watch Series 9 45mm GPS,Customer notes: Small stain.,Small stain,refurbish
13,Logitech C920s HD Pro Webcam,Possible overlap with other categories. Minor zipper issue (customer unclear).,Minor zipper issue (customer unclear),refurbish
80,Lululemon Swiftly Tech Long Sleeve Workout Top,Uncertain: No longer needed.,No longer needed,restock
